rssi,anchor
-71,1007110073
-56,1007120021
-65,1007110084
-59,1007110069
-48,1007110070
-69,1007110081
-61,1007110064
-66,1007120006
-72,1007110089
-69,1007110079
-60,1007110076
-69,1007120005
-74,1007110086
-72,1007110073
-69,1007110082
-63,1007120021
-75,1007110080
-54,1007110068
-62,1007110070
-66,1007110072
-75,1007120009
-71,1007120007
-49,1007120021
-59,1007110081
-67,1007110085
-55,1007110068
-72,1007110079
-52,1007110070
-71,1007110078
-69,1007120005
-61,1007110082
-56,1007120021
-59,1007110069
-69,1007120006
-80,1007120008
-68,1007110073
-63,1007110082
-70,1007110065
-53,1007120021
-60,1007110081
-64,1007110089
-64,1007110079
-66,1007110072
-62,1007110084
-63,1007110080
-58,1007110082
-62,1007110064
-58,1007110067
-71,1007120008
-57,1007120021
-62,1007110080
-48,1007110070
-73,1007110086
-72,1007120005
-74,1007110073
-61,1007110082
-65,1007120010
-63,1007110068
-67,1007110089
-47,1007110070
-76,1007110072
-72,1007120021
-62,1007110084
-58,1007110067
-48,1007110070
-67,1007110073
-64,1007110089
-72,1007110074
-72,1007110077
-55,1007120021
-61,1007110069
-61,1007110084
-69,1007110078
-76,1007110090
-56,1007110082
-76,1007110065
-61,1007110069
-67,1007110064
-68,1007120006
-69,1007110086
-73,1007120008
-77,1007110073
-72,1007120007
-51,1007120021
-60,1007110069
-61,1007110079
-53,1007110070
-77,1007110074
-71,1007110065
-70,1007110080
-55,1007110068
-73,1007120006
-75,1007110078
-61,1007110084
-58,1007110067
-61,1007110079
-46,1007110070
-69,1007110072
-76,1007110073
-71,1007120007
-70,1007110065
-66,1007110064
-56,1007110068
-80,1007110072
-70,1007110074
-74,1007110077
-75,1007110065
-52,1007120021
-62,1007110084
-69,1007110085
-59,1007110068
-72,1007120006
-74,1007110073
-74,1007120007
-58,1007110069
-62,1007110081
-77,1007110075
-52,1007110068
-72,1007110089
-71,1007110076
-73,1007110078
-76,1007110074
-72,1007110065
-55,1007120021
-65,1007110080
-66,1007120010
-67,1007110068
-49,1007110070
-67,1007110076
-77,1007120008
-79,1007110073
-58,1007110069
-72,1007110075
-70,1007110074
-74,1007110065
-56,1007120021
-60,1007110084
-79,1007110035
-63,1007110067
-78,1007120006
-64,1007110079
-49,1007110070
-71,1007110086
-76,1007120005
-68,1007110081
-56,1007110069
-69,1007110080
-69,1007110075
-68,1007120010
-45,1007110070
-75,1007110077
-68,1007110065
-52,1007120021
-58,1007110067
-50,1007110070
-64,1007110086
-76,1007110072
-74,1007120008
-46,1007110066
-57,1007120021
-72,1007110081
-68,1007110080
-62,1007110064
-73,1007110075
-57,1007110067
-76,1007120006
-69,1007110073
-82,1007120009
-69,1007110084
-67,1007110081
-67,1007110079
-65,1007110078
-67,1007110072
-74,1007110073
-74,1007110077
-71,1007110065
-55,1007120021
-60,1007110084
-63,1007110069
-62,1007110064
-59,1007110067
-63,1007110068
-74,1007120006
-49,1007110070
-72,1007110072
-71,1007110073
-63,1007110084
-56,1007110069
-63,1007110080
-63,1007110085
-68,1007110089
-72,1007110079
-47,1007110070
-77,1007110072
-59,1007110066
-73,1007110065
-57,1007110084
-81,1007110035
-54,1007110068
-76,1007120006
-50,1007110070
-75,1007110086
-73,1007110078
-73,1007110073
-76,1007110080
-77,1007110083
-69,1007110085
-76,1007110089
-46,1007110070
-77,1007110072
-76,1007110090
-81,1007120008
-61,1007110084
-75,1007110081
-62,1007110069
-70,1007110075
-56,1007110068
-73,1007110089
-48,1007110070
-68,1007110086
-69,1007110072
-51,1007120021
-55,1007110069
-67,1007110080
-73,1007110083
-77,1007110089
-77,1007110090
-77,1007110073
-74,1007110074
-56,1007120021
-62,1007110084
-70,1007110075
-52,1007110068
-72,1007120006
-72,1007110089
-51,1007110070
-64,1007110086
-76,1007110072
-69,1007110066
-50,1007120021
-71,1007110080
-60,1007110068
-64,1007110085
-71,1007110089
-68,1007110079
-57,1007110082
-76,1007110065
-61,1007110068
-69,1007110067
-43,1007110070
-70,1007110086
-65,1007110078
-75,1007120008
-67,1007110066
-59,1007110084
-68,1007110064
-64,1007110068
-75,1007110089
-47,1007110070
-70,1007110079
-74,1007110086
-74,1007110076
-70,1007110073
-61,1007110066
-58,1007110082
-63,1007110064
-74,1007110075
-50,1007110068
-45,1007110070
-54,1007120021
-48,1007110070
-65,1007110066
-58,1007110082
-74,1007110065
-57,1007120021
-60,1007110084
-59,1007110069
-73,1007110064
-43,1007110070
-74,1007120009
-52,1007120021
-68,1007110080
-77,1007110087
-74,1007120006
-66,1007110079
-71,1007110076
-71,1007110078
-69,1007110073
-74,1007110081
-68,1007110075
-59,1007110068
-77,1007120006
-79,1007110086
-70,1007120005
-78,1007110072
-76,1007110077
-76,1007120009
-61,1007110084
-70,1007110089
-63,1007110079
-44,1007110070
-75,1007110078
-71,1007110074
-60,1007110066
-58,1007110082
-56,1007120021
-59,1007110084
-75,1007110081
-69,1007110080
-61,1007110064
-59,1007110068
-55,1007110067
-49,1007110070
-71,1007110086
-77,1007110077
-75,1007110035
-73,1007110087
-56,1007110068
-65,1007110089
-68,1007110079
-75,1007110065
-53,1007120021
-62,1007110084
-63,1007110081
-58,1007110069
-61,1007110068
-74,1007110079
-78,1007110076
-63,1007110078
-73,1007110081
-72,1007110087
-68,1007110085
-49,1007110070
-74,1007110086
-68,1007110076
-63,1007110066
-59,1007110082
-53,1007120021
-80,1007110035
-57,1007110067
-59,1007110068
-69,1007110079
-71,1007120005
-81,1007120008
-49,1007120021
-76,1007110087
-71,1007120010
-68,1007110079
-47,1007110070
-67,1007110076
-68,1007110072
-66,1007110078
-80,1007110073
-73,1007110065
-67,1007110084
-60,1007110069
-58,1007110068
-54,1007110067
-72,1007120006
-62,1007110079
-75,1007110090
-73,1007110077
-75,1007110065
-51,1007120021
-61,1007110081
-75,1007110087
-68,1007110085
-67,1007110089
-75,1007110076
