x,y,z,ts
0.021,-0.001,0.004,4353562.925
0.01,-0.001,0.004,4353562.927
-0.001,-0.001,0.004,4353562.929
-0.013,-0.001,0.001,4353562.931
-0.019,-0.0,0.001,4353562.933
-0.021,0.002,0.002,4353562.935
-0.021,0.002,0.005,4353562.937
-0.022,0.002,0.007,4353562.939
-0.025,0.002,0.007,4353562.941
-0.031,0.001,0.006,4353562.943
-0.033,0.0,0.005,4353562.945
-0.033,0.001,0.004,4353562.947
-0.026,0.0,0.001,4353562.949
-0.015,0.0,-0.0,4353562.951
0.0,-0.001,-0.001,4353562.953
0.016,-0.003,-0.001,4353562.955
0.028,-0.005,-0.001,4353562.957
0.034,-0.005,-0.001,4353562.959
0.034,-0.002,-0.002,4353562.961
0.027,-0.002,-0.002,4353562.963
0.017,-0.0,-0.003,4353562.965
0.006,0.001,-0.003,4353562.967
-0.004,0.002,-0.002,4353562.969
-0.01,0.0,-0.002,4353562.971
-0.013,-0.002,-0.001,4353562.973
-0.013,-0.002,-0.001,4353562.975
-0.012,-0.003,-0.001,4353562.977
-0.011,-0.004,-0.001,4353562.979
-0.008,-0.004,-0.003,4353562.981
-0.004,-0.007,-0.004,4353562.983
-0.0,-0.007,-0.004,4353562.985
0.005,-0.006,-0.001,4353562.987
0.01,-0.004,-0.0,4353562.989
0.014,-0.003,0.001,4353562.991
0.015,-0.001,0.001,4353562.993
0.013,-0.001,0.001,4353562.995
0.008,-0.0,0.002,4353562.997
0.005,-0.0,0.003,4353562.999
-0.002,-0.0,0.004,4353563.002
-0.006,-0.0,0.005,4353563.004
-0.007,-0.002,0.003,4353563.006
-0.006,-0.001,0.003,4353563.008
-0.005,0.0,0.002,4353563.010
-0.004,-0.0,0.002,4353563.012
0.001,-0.001,-0.0,4353563.014
0.007,-0.001,-0.002,4353563.016
0.011,0.002,-0.001,4353563.018
0.013,0.005,0.0,4353563.020
0.013,0.008,0.002,4353563.022
0.012,0.011,0.003,4353563.024
0.011,0.009,0.003,4353563.026
0.01,0.004,0.004,4353563.028
0.006,-0.0,0.004,4353563.030
0.001,-0.005,0.001,4353563.032
-0.003,-0.008,-0.0,4353563.034
-0.006,-0.01,-0.003,4353563.036
-0.005,-0.009,-0.004,4353563.038
-0.001,-0.01,-0.003,4353563.040
0.002,-0.008,-0.002,4353563.042
0.005,-0.007,-0.002,4353563.044
0.007,-0.004,-0.002,4353563.046
0.007,-0.001,-0.001,4353563.048
0.005,0.004,-0.0,4353563.050
0.002,0.007,0.001,4353563.052
-0.001,0.007,0.001,4353563.054
-0.004,0.006,0.001,4353563.057
-0.007,0.005,0.001,4353563.059
-0.009,0.005,0.0,4353563.060
-0.009,0.004,-0.001,4353563.062
-0.01,0.002,-0.002,4353563.064
-0.01,-0.0,-0.001,4353563.067
-0.01,-0.002,-0.0,4353563.069
-0.01,-0.002,-0.001,4353563.071
-0.009,-0.001,-0.002,4353563.073
-0.007,-0.001,-0.002,4353563.074
-0.004,-0.001,-0.002,4353563.076
-0.002,0.001,-0.0,4353563.078
-0.0,0.004,0.003,4353563.080
-0.001,0.004,0.006,4353563.083
-0.003,0.002,0.006,4353563.085
-0.006,-0.0,0.004,4353563.087
-0.006,-0.004,0.003,4353563.089
-0.003,-0.007,-0.001,4353563.091
0.001,-0.008,-0.003,4353563.093
0.007,-0.009,-0.003,4353563.094
0.011,-0.009,-0.003,4353563.096
0.012,-0.007,-0.001,4353563.099
0.008,-0.004,0.001,4353563.101
0.002,0.0,0.002,4353563.102
-0.002,0.006,0.004,4353563.104
-0.008,0.008,0.004,4353563.106
-0.011,0.009,0.003,4353563.108
-0.013,0.009,0.002,4353563.110
-0.014,0.008,0.003,4353563.112
-0.015,0.006,0.002,4353563.114
-0.012,0.004,0.001,4353563.116
-0.011,0.003,0.0,4353563.119
-0.009,0.001,0.0,4353563.121
-0.008,-0.0,-0.0,4353563.123
-0.005,-0.002,-0.0,4353563.124
-0.004,-0.001,-0.0,4353563.126
-0.004,0.001,0.002,4353563.128
-0.003,-0.001,0.003,4353563.131
-0.002,-0.004,0.002,4353563.133
-0.001,-0.007,0.0,4353563.135
0.006,-0.008,-0.002,4353563.137
0.011,-0.007,-0.002,4353563.139
0.016,-0.006,-0.001,4353563.141
0.019,-0.003,-0.0,4353563.143
0.018,-0.001,0.001,4353563.145
0.015,0.004,0.004,4353563.147
0.007,0.006,0.007,4353563.149
-0.002,0.008,0.008,4353563.151
-0.01,0.008,0.007,4353563.153
-0.017,0.004,0.005,4353563.155
-0.02,-0.001,0.003,4353563.157
-0.02,-0.002,0.001,4353563.159
-0.019,-0.003,0.002,4353563.161
-0.016,-0.002,0.003,4353563.164
-0.012,-0.001,0.002,4353563.166
-0.009,-0.0,0.001,4353563.168
-0.005,0.0,0.002,4353563.170
-0.004,0.0,0.003,4353563.172
-0.006,0.002,0.001,4353563.174
-0.008,0.004,0.0,4353563.176
-0.009,0.005,0.001,4353563.178
-0.008,0.008,0.003,4353563.180
-0.007,0.007,0.003,4353563.182
-0.007,0.005,0.001,4353563.183
-0.006,0.003,-0.001,4353563.185
-0.004,0.002,-0.0,4353563.187
-0.003,0.002,0.0,4353563.189
-0.001,0.002,-0.001,4353563.191
0.001,-0.001,-0.0,4353563.193
0.002,-0.004,0.0,4353563.195
0.004,-0.008,-0.002,4353563.197
0.005,-0.009,-0.003,4353563.198
0.006,-0.008,-0.004,4353563.200
0.008,-0.005,-0.003,4353563.202
0.011,-0.003,-0.001,4353563.204
0.012,-0.001,0.0,4353563.206
0.011,0.001,0.001,4353563.208
0.008,0.004,0.004,4353563.210
0.006,0.007,0.005,4353563.212
0.003,0.009,0.004,4353563.214
-0.001,0.01,0.005,4353563.216
-0.004,0.01,0.005,4353563.218
-0.008,0.01,0.006,4353563.220
-0.009,0.008,0.007,4353563.222
-0.008,0.005,0.004,4353563.224
-0.006,-0.001,0.002,4353563.226
-0.0,-0.007,-0.001,4353563.228
0.008,-0.01,-0.004,4353563.230
0.014,-0.013,-0.005,4353563.232
0.02,-0.014,-0.006,4353563.234
0.024,-0.012,-0.007,4353563.236
0.027,-0.011,-0.008,4353563.238
0.028,-0.01,-0.007,4353563.239
0.027,-0.008,-0.004,4353563.242
0.023,-0.003,-0.001,4353563.243
0.018,0.0,-0.0,4353563.245
0.013,0.002,0.0,4353563.248
0.007,0.002,0.001,4353563.252
0.002,0.001,-0.0,4353563.254
-0.001,-0.001,-0.002,4353563.256
-0.001,-0.003,-0.001,4353563.258
-0.001,-0.005,-0.003,4353563.260
-0.002,-0.005,-0.004,4353563.262
-0.003,-0.004,-0.002,4353563.264
-0.004,-0.003,-0.001,4353563.266
-0.006,-0.004,0.0,4353563.268
-0.005,-0.004,0.0,4353563.269
-0.003,-0.002,0.001,4353563.271
0.003,-0.002,0.001,4353563.273
0.01,-0.002,-0.001,4353563.275
0.017,-0.002,-0.001,4353563.277
0.018,-0.001,0.002,4353563.279
0.015,0.001,0.005,4353563.281
0.009,0.004,0.006,4353563.283
0.002,0.001,0.004,4353563.285
-0.004,-0.004,0.003,4353563.287
-0.008,-0.004,0.003,4353563.289
-0.011,-0.003,0.003,4353563.291
-0.014,0.0,0.003,4353563.293
-0.017,0.005,0.004,4353563.296
-0.021,0.008,0.006,4353563.298
-0.026,0.01,0.006,4353563.300
-0.029,0.008,0.007,4353563.303
-0.031,0.004,0.007,4353563.304
-0.031,0.003,0.007,4353563.306
-0.031,0.005,0.006,4353563.309
-0.033,0.007,0.004,4353563.311
-0.033,0.009,0.003,4353563.312
-0.034,0.01,0.005,4353563.314
-0.034,0.01,0.005,4353563.316
-0.032,0.007,0.004,4353563.318
-0.029,0.006,0.003,4353563.320
-0.027,0.005,0.001,4353563.322
-0.025,0.002,-0.002,4353563.324
-0.025,0.0,-0.002,4353563.326
-0.025,0.0,-0.002,4353563.328
-0.024,0.0,-0.002,4353563.330
-0.021,-0.0,-0.002,4353563.332
-0.018,0.0,-0.004,4353563.335
-0.017,0.0,-0.005,4353563.337
-0.014,0.0,-0.004,4353563.339
-0.013,-0.0,-0.003,4353563.341
-0.015,0.001,-0.004,4353563.343
-0.016,0.003,-0.004,4353563.345
-0.018,0.003,-0.004,4353563.347
-0.018,0.004,-0.002,4353563.349
-0.015,0.004,-0.001,4353563.351
-0.013,0.004,-0.0,4353563.353
-0.011,0.003,0.0,4353563.355
-0.009,0.002,-0.0,4353563.357
-0.006,-0.001,0.001,4353563.359
-0.004,-0.003,0.003,4353563.361
-0.004,-0.003,0.003,4353563.363
-0.001,-0.003,0.002,4353563.365
0.002,-0.003,0.003,4353563.367
0.005,-0.004,0.004,4353563.369
0.007,-0.004,0.004,4353563.371
0.008,-0.006,0.003,4353563.373
0.008,-0.006,0.002,4353563.375
0.007,-0.006,0.003,4353563.377
0.005,-0.007,0.004,4353563.379
0.005,-0.007,0.003,4353563.380
0.005,-0.006,0.001,4353563.382
0.004,-0.004,0.001,4353563.384
0.005,-0.003,0.0,4353563.386
0.006,-0.003,0.0,4353563.388
0.007,-0.003,0.001,4353563.389
0.006,-0.003,0.001,4353563.391
0.007,-0.003,0.001,4353563.393
0.01,-0.003,0.001,4353563.395
0.012,-0.003,0.001,4353563.396
0.014,-0.004,-0.001,4353563.398
0.02,-0.004,-0.002,4353563.400
0.025,-0.006,-0.003,4353563.402
0.029,-0.007,-0.003,4353563.404
0.032,-0.006,-0.001,4353563.405
0.031,-0.007,-0.0,4353563.407
